"","Node","group","group_color"
"1320","K02787","Up_PDvBoth","#98df8a"
"1321","K02788","Up_PDvBoth","#98df8a"
"1322","K02790","Up_PDvHC","#aec7e8"
"1323","K02791","Up_PDvHC","#aec7e8"
"1324","K02793","Up_PDvBoth","#98df8a"
"1325","K02794","Up_PDvHC","#aec7e8"
"1326","K02795","None","#c7c7c7"
"1327","K02796","None","#c7c7c7"
"1328","K02798","Up_PDvHC","#aec7e8"
"1329","K02799","Up_PDvHC","#aec7e8"
"1330","K02800","Up_PDvHC","#aec7e8"
"1331","K02803","Down_PDvBoth","#2ca02c"
"1332","K02804","Down_PDvBoth","#2ca02c"
"1333","K02805","Up_PDvHC","#aec7e8"
"1334","K02806","Up_PDvHC","#aec7e8"
"1335","K02808","Up_PDvPC","#ffbb78"
"1336","K02809","Up_PDvHC","#aec7e8"
"1337","K02810","Up_PDvHC","#aec7e8"
"1338","K02814","None","#c7c7c7"
"1339","K02815","Up_PDvHC","#aec7e8"
"1340","K02817","Up_PDvPC","#ffbb78"
"1341","K02818","Up_PDvBoth","#98df8a"
"1342","K02819","Up_PDvBoth","#98df8a"
"1343","K02821","Up_PDvBoth","#98df8a"
"1344","K02822","Up_PDvBoth","#98df8a"
"1345","K02823","Down_PDvHC","#1f77b4"
"1346","K02824","None","#c7c7c7"
"1347","K02825","Up_PDvBoth","#98df8a"
"1348","K02834","Up_PDvHC","#aec7e8"
"1349","K02835","None","#c7c7c7"
"1350","K02836","Up_PDvHC","#aec7e8"
"1351","K02837","None","#c7c7c7"
"1352","K02838","None","#c7c7c7"
"1353","K02841","None","#c7c7c7"
"1354","K02843","None","#c7c7c7"
"1355","K02846","Up_PDvHC","#aec7e8"
"1356","K02847","None","#c7c7c7"
"1357","K02849","None","#c7c7c7"
"1358","K02851","Up_PDvBoth","#98df8a"
"1359","K02852","None","#c7c7c7"
"1360","K02853","Up_PDvBoth","#98df8a"
"1361","K02854","Up_PDvHC","#aec7e8"
"1362","K02855","None","#c7c7c7"
"1363","K02856","Down_PDvHC","#1f77b4"
"1364","K02858","Up_PDvHC","#aec7e8"
"1365","K02860","None","#c7c7c7"
"1366","K02863","Down_PDvHC","#1f77b4"
"1367","K02864","None","#c7c7c7"
"1368","K02866","Up_PDvHC","#aec7e8"
"1369","K02867","Down_PDvPC","#ff7f0e"
"1370","K02869","Up_PDvHC","#aec7e8"
"1371","K02871","None","#c7c7c7"
"1372","K02874","Down_PDvBoth","#2ca02c"
"1373","K02875","None","#c7c7c7"
"1374","K02876","Up_PDvHC","#aec7e8"
"1375","K02877","None","#c7c7c7"
"1376","K02878","Down_PDvBoth","#2ca02c"
"1377","K02879","None","#c7c7c7"
"1378","K02881","None","#c7c7c7"
"1379","K02883","Up_PDvHC","#aec7e8"
"1380","K02884","Down_PDvBoth","#2ca02c"
"1381","K02885","None","#c7c7c7"
"1382","K02886","Down_PDvBoth","#2ca02c"
"1383","K02887","Down_PDvBoth","#2ca02c"
"1384","K02888","None","#c7c7c7"
"1385","K02889","None","#c7c7c7"
"1386","K02890","Down_PDvBoth","#2ca02c"
"1387","K02892","None","#c7c7c7"
"1388","K02895","None","#c7c7c7"
"1389","K02896","None","#c7c7c7"
"1390","K02897","None","#c7c7c7"
"1391","K02899","None","#c7c7c7"
"1392","K02902","None","#c7c7c7"
"1393","K02904","None","#c7c7c7"
"1394","K02906","Down_PDvPC","#ff7f0e"
"1395","K02907","None","#c7c7c7"
"1396","K02908","Up_PDvHC","#aec7e8"
"1397","K02909","None","#c7c7c7"
"1398","K02910","None","#c7c7c7"
"1399","K02911","None","#c7c7c7"
"1400","K02912","Up_PDvHC","#aec7e8"
"1401","K02913","None","#c7c7c7"
"1402","K02914","Down_PDvHC","#1f77b4"
"1403","K02915","Up_PDvHC","#aec7e8"
"1404","K02916","Down_PDvHC","#1f77b4"
"1405","K02919","None","#c7c7c7"
"1406","K02921","None","#c7c7c7"
"1407","K02924","None","#c7c7c7"
"1408","K02926","Down_PDvBoth","#2ca02c"
"1409","K02927","Up_PDvHC","#aec7e8"
"1410","K02929","Up_PDvHC","#aec7e8"
"1411","K02930","None","#c7c7c7"
"1412","K02931","Down_PDvPC","#ff7f0e"
"1413","K02933","None","#c7c7c7"
"1414","K02935","Down_PDvBoth","#2ca02c"
"1415","K02936","Up_PDvHC","#aec7e8"
"1416","K02939","None","#c7c7c7"
"1417","K02944","Up_PDvHC","#aec7e8"
"1418","K02945","None","#c7c7c7"
"1419","K02946","Down_PDvBoth","#2ca02c"
"1420","K02948","Down_PDvPC","#ff7f0e"
"1421","K02950","None","#c7c7c7"
"1422","K02952","Down_PDvBoth","#2ca02c"
"1423","K02954","Down_PDvPC","#ff7f0e"
"1424","K02956","None","#c7c7c7"
"1425","K02959","None","#c7c7c7"
"1426","K02961","Down_PDvPC","#ff7f0e"
"1427","K02962","Up_PDvHC","#aec7e8"
"1428","K02963","Down_PDvBoth","#2ca02c"
"1429","K02965","None","#c7c7c7"
"1430","K02966","Up_PDvHC","#aec7e8"
"1431","K02967","Down_PDvHC","#1f77b4"
"1432","K02968","None","#c7c7c7"
"1433","K02970","None","#c7c7c7"
"1434","K02974","Up_PDvHC","#aec7e8"
"1435","K02977","None","#c7c7c7"
"1436","K02978","None","#c7c7c7"
"1437","K02979","Up_PDvHC","#aec7e8"
"1438","K02982","Down_PDvBoth","#2ca02c"
"1439","K02984","Up_PDvHC","#aec7e8"
"1440","K02986","Down_PDvPC","#ff7f0e"
"1441","K02987","Up_PDvHC","#aec7e8"
"1442","K02988","Down_PDvPC","#ff7f0e"
"1443","K02990","None","#c7c7c7"
"1444","K02991","Up_PDvHC","#aec7e8"
"1445","K02992","None","#c7c7c7"
"1446","K02994","Down_PDvHC","#1f77b4"
"1447","K02995","Up_PDvHC","#aec7e8"
"1448","K02996","None","#c7c7c7"
"1449","K03040","Down_PDvPC","#ff7f0e"
"1450","K03041","None","#c7c7c7"
"1451","K03042","Up_PDvHC","#aec7e8"
"1452","K03043","Down_PDvPC","#ff7f0e"
"1453","K03044","Up_PDvHC","#aec7e8"
"1454","K03045","None","#c7c7c7"
"1455","K03046","Down_PDvPC","#ff7f0e"
"1456","K03047","None","#c7c7c7"
"1457","K03048","Up_PDvBoth","#98df8a"
"1458","K03050","None","#c7c7c7"
"1459","K03051","Up_PDvHC","#aec7e8"
"1460","K03053","None","#c7c7c7"
"1461","K03055","None","#c7c7c7"
"1462","K03056","Up_PDvHC","#aec7e8"
"1463","K03057","Up_PDvHC","#aec7e8"
"1464","K03058","Up_PDvHC","#aec7e8"
"1465","K03060","Up_PDvHC","#aec7e8"
"1466","K03070","Down_PDvBoth","#2ca02c"
"1467","K03071","Up_PDvHC","#aec7e8"
"1468","K03072","Up_PDvHC","#aec7e8"
"1469","K03073","None","#c7c7c7"
"1470","K03074","None","#c7c7c7"
"1471","K03075","None","#c7c7c7"
"1472","K03076","Up_PDvHC","#aec7e8"
"1473","K03077","None","#c7c7c7"
"1474","K03078","Up_PDvBoth","#98df8a"
"1475","K03079","None","#c7c7c7"
"1476","K03080","None","#c7c7c7"
"1477","K03081","Up_PDvHC","#aec7e8"
"1478","K03082","Up_PDvHC","#aec7e8"
"1479","K03086","Down_PDvPC","#ff7f0e"
"1480","K03087","None","#c7c7c7"
"1481","K03088","Down_PDvHC","#1f77b4"
"1482","K03089","Up_PDvHC","#aec7e8"
"1483","K03091","Down_PDvHC","#1f77b4"
"1484","K03092","None","#c7c7c7"
"1485","K03095","Up_PDvPC","#ffbb78"
"1486","K03098","Up_PDvHC","#aec7e8"
"1487","K03100","Down_PDvHC","#1f77b4"
"1488","K03101","None","#c7c7c7"
"1489","K03105","None","#c7c7c7"
"1490","K03106","None","#c7c7c7"
"1491","K03110","None","#c7c7c7"
"1492","K03111","None","#c7c7c7"
"1493","K03112","Up_PDvBoth","#98df8a"
"1494","K03113","None","#c7c7c7"
"1495","K03116","None","#c7c7c7"
"1496","K03117","None","#c7c7c7"
"1497","K03118","None","#c7c7c7"
"1498","K03119","Up_PDvHC","#aec7e8"
"1499","K03120","None","#c7c7c7"
"1500","K03124","Up_PDvHC","#aec7e8"
"1501","K03136","None","#c7c7c7"
"1502","K03147","None","#c7c7c7"
"1503","K03148","Up_PDvHC","#aec7e8"
"1504","K03149","None","#c7c7c7"
"1505","K03150","None","#c7c7c7"
"1506","K03151","Down_PDvHC","#1f77b4"
"1507","K03152","Down_PDvHC","#1f77b4"
"1508","K03154","None","#c7c7c7"
"1509","K03166","Up_PDvHC","#aec7e8"
"1510","K03167","Up_PDvHC","#aec7e8"
"1511","K03168","None","#c7c7c7"
"1512","K03169","None","#c7c7c7"
"1513","K03177","None","#c7c7c7"
"1514","K03179","Up_PDvHC","#aec7e8"
"1515","K03181","Up_PDvHC","#aec7e8"
"1516","K03182","Up_PDvHC","#aec7e8"
"1517","K03183","None","#c7c7c7"
"1518","K03184","Up_PDvHC","#aec7e8"
"1519","K03185","Up_PDvHC","#aec7e8"
"1520","K03186","Up_PDvHC","#aec7e8"
"1521","K03187","None","#c7c7c7"
"1522","K03188","None","#c7c7c7"
"1523","K03189","None","#c7c7c7"
"1524","K03190","None","#c7c7c7"
"1525","K03191","Up_PDvPC","#ffbb78"
"1526","K03195","Up_PDvHC","#aec7e8"
"1527","K03196","None","#c7c7c7"
"1528","K03199","Up_PDvHC","#aec7e8"
"1529","K03200","None","#c7c7c7"
"1530","K03201","Up_PDvHC","#aec7e8"
"1531","K03205","None","#c7c7c7"
"1532","K03207","Up_PDvHC","#aec7e8"
"1533","K03208","Up_PDvHC","#aec7e8"
"1534","K03210","None","#c7c7c7"
"1535","K03212","None","#c7c7c7"
"1536","K03214","Up_PDvHC","#aec7e8"
"1537","K03215","None","#c7c7c7"
"1538","K03216","Up_PDvHC","#aec7e8"
"1539","K03217","None","#c7c7c7"
"1540","K03218","None","#c7c7c7"
"1541","K03231","None","#c7c7c7"
"1542","K03232","None","#c7c7c7"
"1543","K03234","None","#c7c7c7"
"1544","K03236","None","#c7c7c7"
"1545","K03237","Up_PDvHC","#aec7e8"
"1546","K03238","Up_PDvHC","#aec7e8"
"1547","K03242","Up_PDvHC","#aec7e8"
"1548","K03243","Up_PDvHC","#aec7e8"
"1549","K03263","None","#c7c7c7"
"1550","K03264","Up_PDvHC","#aec7e8"
"1551","K03265","Up_PDvHC","#aec7e8"
"1552","K03269","None","#c7c7c7"
"1553","K03270","Up_PDvHC","#aec7e8"
"1554","K03271","Up_PDvHC","#aec7e8"
"1555","K03272","Up_PDvBoth","#98df8a"
"1556","K03273","Up_PDvHC","#aec7e8"
"1557","K03274","Up_PDvBoth","#98df8a"
"1558","K03275","Up_PDvHC","#aec7e8"
"1559","K03281","None","#c7c7c7"
"1560","K03282","None","#c7c7c7"
"1561","K03284","None","#c7c7c7"
"1562","K03286","None","#c7c7c7"
"1563","K03289","None","#c7c7c7"
"1564","K03290","Up_PDvHC","#aec7e8"
"1565","K03291","Up_PDvHC","#aec7e8"
"1566","K03292","Down_PDvHC","#1f77b4"
"1567","K03293","Up_PDvBoth","#98df8a"
"1568","K03294","None","#c7c7c7"
"1569","K03296","None","#c7c7c7"
"1570","K03297","None","#c7c7c7"
"1571","K03299","None","#c7c7c7"
"1572","K03300","None","#c7c7c7"
"1573","K03303","Up_PDvHC","#aec7e8"
"1574","K03304","None","#c7c7c7"
"1575","K03305","None","#c7c7c7"
"1576","K03306","Up_PDvHC","#aec7e8"
"1577","K03307","None","#c7c7c7"
"1578","K03308","None","#c7c7c7"
"1579","K03310","None","#c7c7c7"
"1580","K03311","Up_PDvHC","#aec7e8"
"1581","K03312","None","#c7c7c7"
"1582","K03313","None","#c7c7c7"
"1583","K03314","None","#c7c7c7"
"1584","K03315","None","#c7c7c7"
"1585","K03316","Up_PDvBoth","#98df8a"
"1586","K03317","Down_PDvHC","#1f77b4"
"1587","K03319","Up_PDvHC","#aec7e8"
"1588","K03320","Down_PDvHC","#1f77b4"
"1589","K03321","Up_PDvHC","#aec7e8"
"1590","K03322","None","#c7c7c7"
"1591","K03324","Down_PDvHC","#1f77b4"
"1592","K03325","None","#c7c7c7"
"1593","K03326","Up_PDvHC","#aec7e8"
"1594","K03327","Up_PDvHC","#aec7e8"
"1595","K03328","None","#c7c7c7"
"1596","K03329","Up_PDvHC","#aec7e8"
"1597","K03330","None","#c7c7c7"
"1598","K03332","Down_PDvHC","#1f77b4"
"1599","K03335","None","#c7c7c7"
"1600","K03336","None","#c7c7c7"
"1601","K03337","None","#c7c7c7"
"1602","K03338","None","#c7c7c7"
"1603","K03340","None","#c7c7c7"
"1604","K03342","Up_PDvPC","#ffbb78"
"1605","K03346","Up_PDvBoth","#98df8a"
"1606","K03366","Up_PDvPC","#ffbb78"
"1607","K03367","Up_PDvBoth","#98df8a"
"1608","K03385","None","#c7c7c7"
"1609","K03386","Up_PDvBoth","#98df8a"
"1610","K03387","Down_PDvHC","#1f77b4"
"1611","K03388","None","#c7c7c7"
"1612","K03389","None","#c7c7c7"
"1613","K03390","None","#c7c7c7"
"1614","K03394","None","#c7c7c7"
"1615","K03399","Up_PDvHC","#aec7e8"
"1616","K03402","Down_PDvHC","#1f77b4"
"1617","K03404","Up_PDvHC","#aec7e8"
"1618","K03406","Down_PDvBoth","#2ca02c"
"1619","K03407","Down_PDvBoth","#2ca02c"
"1620","K03408","None","#c7c7c7"
"1621","K03410","Down_PDvBoth","#2ca02c"
"1622","K03411","Down_PDvBoth","#2ca02c"
"1623","K03412","None","#c7c7c7"
"1624","K03413","Down_PDvHC","#1f77b4"
"1625","K03414","Up_PDvHC","#aec7e8"
"1626","K03415","Down_PDvBoth","#2ca02c"
"1627","K03417","None","#c7c7c7"
"1628","K03420","Up_PDvHC","#aec7e8"
"1629","K03421","None","#c7c7c7"
"1630","K03422","Up_PDvHC","#aec7e8"
"1631","K03424","Up_PDvHC","#aec7e8"
"1632","K03425","Up_PDvHC","#aec7e8"
"1633","K03426","Down_PDvHC","#1f77b4"
"1634","K03427","Down_PDvHC","#1f77b4"
"1635","K03429","None","#c7c7c7"
"1636","K03430","Down_PDvHC","#1f77b4"
"1637","K03431","None","#c7c7c7"
"1638","K03432","Up_PDvHC","#aec7e8"
"1639","K03433","Up_PDvHC","#aec7e8"
"1640","K03435","Up_PDvHC","#aec7e8"
"1641","K03436","None","#c7c7c7"
"1642","K03437","None","#c7c7c7"
"1643","K03438","Down_PDvHC","#1f77b4"
"1644","K03439","None","#c7c7c7"
"1645","K03442","None","#c7c7c7"
"1646","K03445","Up_PDvHC","#aec7e8"
"1647","K03446","None","#c7c7c7"
"1648","K03449","Up_PDvBoth","#98df8a"
"1649","K03451","None","#c7c7c7"
"1650","K03453","Up_PDvBoth","#98df8a"
"1651","K03455","Up_PDvBoth","#98df8a"
"1652","K03457","None","#c7c7c7"
"1653","K03458","None","#c7c7c7"
"1654","K03459","Up_PDvHC","#aec7e8"
"1655","K03462","Up_PDvHC","#aec7e8"
"1656","K03465","None","#c7c7c7"
"1657","K03466","None","#c7c7c7"
"1658","K03469","None","#c7c7c7"
"1659","K03470","None","#c7c7c7"
"1660","K03471","Up_PDvBoth","#98df8a"
"1661","K03472","Up_PDvHC","#aec7e8"
"1662","K03473","Down_PDvHC","#1f77b4"
"1663","K03474","None","#c7c7c7"
"1664","K03475","Up_PDvBoth","#98df8a"
"1665","K03476","None","#c7c7c7"
"1666","K03477","Up_PDvHC","#aec7e8"
"1667","K03478","Up_PDvHC","#aec7e8"
"1668","K03480","Down_PDvHC","#1f77b4"
"1669","K03481","None","#c7c7c7"
"1670","K03482","None","#c7c7c7"
"1671","K03483","None","#c7c7c7"
"1672","K03484","None","#c7c7c7"
"1673","K03485","Up_PDvHC","#aec7e8"
"1674","K03486","Up_PDvPC","#ffbb78"
"1675","K03487","Up_PDvHC","#aec7e8"
"1676","K03488","None","#c7c7c7"
"1677","K03489","Up_PDvBoth","#98df8a"
"1678","K03490","None","#c7c7c7"
"1679","K03491","None","#c7c7c7"
"1680","K03492","None","#c7c7c7"
"1681","K03495","None","#c7c7c7"
"1682","K03496","None","#c7c7c7"
"1683","K03497","Down_PDvHC","#1f77b4"
"1684","K03498","None","#c7c7c7"
"1685","K03499","Down_PDvHC","#1f77b4"
"1686","K03500","None","#c7c7c7"
"1687","K03501","None","#c7c7c7"
"1688","K03502","None","#c7c7c7"
"1689","K03503","None","#c7c7c7"
"1690","K03516","Up_PDvBoth","#98df8a"
"1691","K03517","None","#c7c7c7"
"1692","K03518","None","#c7c7c7"
"1693","K03521","Down_PDvHC","#1f77b4"
"1694","K03522","None","#c7c7c7"
"1695","K03523","None","#c7c7c7"
"1696","K03524","None","#c7c7c7"
"1697","K03525","None","#c7c7c7"
"1698","K03526","None","#c7c7c7"
"1699","K03527","None","#c7c7c7"
"1700","K03528","None","#c7c7c7"
"1701","K03529","Down_PDvHC","#1f77b4"
"1702","K03530","None","#c7c7c7"
"1703","K03531","None","#c7c7c7"
"1704","K03532","Up_PDvHC","#aec7e8"
"1705","K03533","Up_PDvBoth","#98df8a"
"1706","K03534","Down_PDvHC","#1f77b4"
"1707","K03535","None","#c7c7c7"
"1708","K03536","None","#c7c7c7"
"1709","K03537","None","#c7c7c7"
"1710","K03538","None","#c7c7c7"
"1711","K03539","Up_PDvHC","#aec7e8"
"1712","K03540","Up_PDvHC","#aec7e8"
"1713","K03543","Up_PDvHC","#aec7e8"
"1714","K03544","None","#c7c7c7"
"1715","K03545","None","#c7c7c7"
"1716","K03546","None","#c7c7c7"
"1717","K03547","Up_PDvBoth","#98df8a"
"1718","K03548","Up_PDvHC","#aec7e8"
"1719","K03549","Up_PDvPC","#ffbb78"
"1720","K03550","None","#c7c7c7"
"1721","K03551","None","#c7c7c7"
"1722","K03552","None","#c7c7c7"
"1723","K03553","None","#c7c7c7"
"1724","K03554","Up_PDvHC","#aec7e8"
"1725","K03555","None","#c7c7c7"
"1726","K03556","Down_PDvBoth","#2ca02c"
"1727","K03557","Up_PDvHC","#aec7e8"
"1728","K03558","None","#c7c7c7"
"1729","K03559","Up_PDvHC","#aec7e8"
"1730","K03560","Up_PDvBoth","#98df8a"
"1731","K03561","Up_PDvHC","#aec7e8"
"1732","K03562","Up_PDvHC","#aec7e8"
"1733","K03563","Down_PDvHC","#1f77b4"
"1734","K03564","None","#c7c7c7"
"1735","K03565","None","#c7c7c7"
"1736","K03566","Up_PDvHC","#aec7e8"
"1737","K03568","Up_PDvBoth","#98df8a"
"1738","K03569","None","#c7c7c7"
"1739","K03570","Down_PDvHC","#1f77b4"
"1740","K03571","None","#c7c7c7"
"1741","K03572","None","#c7c7c7"
"1742","K03573","Up_PDvHC","#aec7e8"
"1743","K03574","None","#c7c7c7"
"1744","K03575","Up_PDvBoth","#98df8a"
"1745","K03576","Up_PDvHC","#aec7e8"
"1746","K03577","None","#c7c7c7"
"1747","K03578","Up_PDvHC","#aec7e8"
"1748","K03579","Up_PDvHC","#aec7e8"
"1749","K03581","None","#c7c7c7"
"1750","K03583","None","#c7c7c7"
"1751","K03584","Up_PDvPC","#ffbb78"
"1752","K03585","None","#c7c7c7"
"1753","K03586","None","#c7c7c7"
"1754","K03587","Up_PDvHC","#aec7e8"
"1755","K03588","None","#c7c7c7"
"1756","K03589","None","#c7c7c7"
"1757","K03590","Up_PDvPC","#ffbb78"
"1758","K03591","None","#c7c7c7"
"1759","K03592","Up_PDvHC","#aec7e8"
"1760","K03593","Up_PDvHC","#aec7e8"
"1761","K03594","None","#c7c7c7"
"1762","K03595","Down_PDvHC","#1f77b4"
"1763","K03596","None","#c7c7c7"
"1764","K03597","Up_PDvHC","#aec7e8"
"1765","K03598","None","#c7c7c7"
"1766","K03599","Up_PDvHC","#aec7e8"
"1767","K03600","Up_PDvHC","#aec7e8"
"1768","K03601","Up_PDvBoth","#98df8a"
"1769","K03602","None","#c7c7c7"
"1770","K03603","Up_PDvHC","#aec7e8"
"1771","K03604","None","#c7c7c7"
"1772","K03605","Up_PDvHC","#aec7e8"
"1773","K03606","None","#c7c7c7"
"1774","K03607","Up_PDvHC","#aec7e8"
"1775","K03608","Down_PDvHC","#1f77b4"
"1776","K03609","None","#c7c7c7"
"1777","K03610","Down_PDvHC","#1f77b4"
"1778","K03611","Up_PDvHC","#aec7e8"
"1779","K03612","Down_PDvHC","#1f77b4"
"1780","K03613","Down_PDvBoth","#2ca02c"
"1781","K03614","Down_PDvHC","#1f77b4"
"1782","K03615","Down_PDvHC","#1f77b4"
"1783","K03616","None","#c7c7c7"
"1784","K03617","Down_PDvHC","#1f77b4"
"1785","K03618","None","#c7c7c7"
"1786","K03619","Up_PDvPC","#ffbb78"
"1787","K03620","Up_PDvHC","#aec7e8"
"1788","K03621","None","#c7c7c7"
"1789","K03622","Up_PDvHC","#aec7e8"
"1790","K03623","Up_PDvHC","#aec7e8"
"1791","K03624","None","#c7c7c7"
"1792","K03625","None","#c7c7c7"
"1793","K03626","None","#c7c7c7"
"1794","K03627","Up_PDvHC","#aec7e8"
"1795","K03628","Up_PDvHC","#aec7e8"
"1796","K03629","None","#c7c7c7"
"1797","K03630","None","#c7c7c7"
"1798","K03631","Up_PDvHC","#aec7e8"
"1799","K03632","Up_PDvHC","#aec7e8"
"1800","K03633","None","#c7c7c7"
"1801","K03634","None","#c7c7c7"
"1802","K03635","Up_PDvBoth","#98df8a"
"1803","K03636","Up_PDvHC","#aec7e8"
"1804","K03637","None","#c7c7c7"
"1805","K03638","Up_PDvBoth","#98df8a"
"1806","K03639","None","#c7c7c7"
"1807","K03640","None","#c7c7c7"
"1808","K03641","None","#c7c7c7"
"1809","K03642","Up_PDvHC","#aec7e8"
"1810","K03643","Up_PDvHC","#aec7e8"
"1811","K03644","None","#c7c7c7"
"1812","K03645","Up_PDvHC","#aec7e8"
"1813","K03646","Up_PDvHC","#aec7e8"
"1814","K03647","Up_PDvBoth","#98df8a"
"1815","K03648","Down_PDvHC","#1f77b4"
"1816","K03649","Up_PDvHC","#aec7e8"
"1817","K03650","Up_PDvPC","#ffbb78"
"1818","K03651","Up_PDvHC","#aec7e8"
"1819","K03652","Up_PDvHC","#aec7e8"
"1820","K03654","None","#c7c7c7"
"1821","K03655","Down_PDvHC","#1f77b4"
"1822","K03656","None","#c7c7c7"
"1823","K03657","None","#c7c7c7"
"1824","K03658","None","#c7c7c7"
"1825","K03660","Down_PDvHC","#1f77b4"
"1826","K03664","None","#c7c7c7"
"1827","K03665","None","#c7c7c7"
"1828","K03666","None","#c7c7c7"
"1829","K03667","Up_PDvHC","#aec7e8"
"1830","K03668","Up_PDvBoth","#98df8a"
"1831","K03669","Up_PDvHC","#aec7e8"
"1832","K03670","Up_PDvHC","#aec7e8"
"1833","K03671","None","#c7c7c7"
"1834","K03672","Up_PDvHC","#aec7e8"
"1835","K03673","None","#c7c7c7"
"1836","K03674","None","#c7c7c7"
"1837","K03675","Up_PDvHC","#aec7e8"
"1838","K03676","Up_PDvHC","#aec7e8"
"1839","K03679","Up_PDvHC","#aec7e8"
"1840","K03683","Up_PDvHC","#aec7e8"
"1841","K03684","Up_PDvBoth","#98df8a"
"1842","K03685","None","#c7c7c7"
"1843","K03686","Down_PDvHC","#1f77b4"
"1844","K03687","None","#c7c7c7"
"1845","K03688","None","#c7c7c7"
"1846","K03690","Up_PDvHC","#aec7e8"
"1847","K03693","Up_PDvPC","#ffbb78"
"1848","K03694","None","#c7c7c7"
"1849","K03695","Up_PDvHC","#aec7e8"
"1850","K03696","Down_PDvHC","#1f77b4"
"1851","K03697","Up_PDvPC","#ffbb78"
"1852","K03698","None","#c7c7c7"
"1853","K03699","None","#c7c7c7"
"1854","K03700","Down_PDvHC","#1f77b4"
"1855","K03701","Up_PDvHC","#aec7e8"
"1856","K03702","None","#c7c7c7"
"1857","K03703","None","#c7c7c7"
"1858","K03704","Up_PDvHC","#aec7e8"
"1859","K03705","None","#c7c7c7"
"1860","K03706","None","#c7c7c7"
"1861","K03707","None","#c7c7c7"
"1862","K03708","Up_PDvBoth","#98df8a"
"1863","K03709","Up_PDvHC","#aec7e8"
"1864","K03710","None","#c7c7c7"
"1865","K03711","Down_PDvPC","#ff7f0e"
"1866","K03712","Up_PDvHC","#aec7e8"
"1867","K03713","None","#c7c7c7"
"1868","K03716","Down_PDvHC","#1f77b4"
"1869","K03717","Up_PDvHC","#aec7e8"
"1870","K03718","Down_PDvHC","#1f77b4"
"1871","K03719","Up_PDvHC","#aec7e8"
"1872","K03720","None","#c7c7c7"
"1873","K03721","Up_PDvHC","#aec7e8"
"1874","K03722","None","#c7c7c7"
"1875","K03723","Down_PDvPC","#ff7f0e"
"1876","K03724","Up_PDvPC","#ffbb78"
"1877","K03725","None","#c7c7c7"
"1878","K03726","Up_PDvHC","#aec7e8"
"1879","K03727","Up_PDvHC","#aec7e8"
"1880","K03732","None","#c7c7c7"
"1881","K03733","None","#c7c7c7"
"1882","K03734","Down_PDvHC","#1f77b4"
"1883","K03735","Up_PDvHC","#aec7e8"
"1884","K03736","Up_PDvHC","#aec7e8"
"1885","K03737","Up_PDvHC","#aec7e8"
"1886","K03738","Up_PDvPC","#ffbb78"
"1887","K03739","Up_PDvBoth","#98df8a"
"1888","K03740","Up_PDvBoth","#98df8a"
"1889","K03741","None","#c7c7c7"
"1890","K03742","None","#c7c7c7"
"1891","K03743","None","#c7c7c7"
"1892","K03744","None","#c7c7c7"
"1893","K03745","None","#c7c7c7"
"1894","K03746","None","#c7c7c7"
"1895","K03747","Up_PDvHC","#aec7e8"
"1896","K03748","None","#c7c7c7"
"1897","K03749","Up_PDvHC","#aec7e8"
"1898","K03750","Up_PDvHC","#aec7e8"
"1899","K03752","Up_PDvHC","#aec7e8"
"1900","K03753","Up_PDvHC","#aec7e8"
"1901","K03755","Up_PDvHC","#aec7e8"
"1902","K03756","Up_PDvHC","#aec7e8"
"1903","K03757","None","#c7c7c7"
"1904","K03758","Up_PDvBoth","#98df8a"
"1905","K03759","Up_PDvHC","#aec7e8"
"1906","K03760","None","#c7c7c7"
"1907","K03761","Up_PDvHC","#aec7e8"
"1908","K03762","Up_PDvBoth","#98df8a"
"1909","K03763","Down_PDvHC","#1f77b4"
"1910","K03764","None","#c7c7c7"
"1911","K03765","None","#c7c7c7"
"1912","K03767","None","#c7c7c7"
"1913","K03768","None","#c7c7c7"
"1914","K03769","Up_PDvBoth","#98df8a"
"1915","K03770","None","#c7c7c7"
"1916","K03771","None","#c7c7c7"
"1917","K03772","None","#c7c7c7"
"1918","K03773","None","#c7c7c7"
"1919","K03774","Up_PDvHC","#aec7e8"
"1920","K03775","None","#c7c7c7"
"1921","K03776","Up_PDvHC","#aec7e8"
"1922","K03777","Up_PDvHC","#aec7e8"
"1923","K03778","None","#c7c7c7"
"1924","K03779","None","#c7c7c7"
"1925","K03780","None","#c7c7c7"
"1926","K03781","None","#c7c7c7"
"1927","K03783","Down_PDvHC","#1f77b4"
"1928","K03784","Down_PDvPC","#ff7f0e"
"1929","K03785","Up_PDvHC","#aec7e8"
"1930","K03786","Down_PDvHC","#1f77b4"
"1931","K03787","None","#c7c7c7"
"1932","K03788","None","#c7c7c7"
"1933","K03789","None","#c7c7c7"
"1934","K03790","Down_PDvHC","#1f77b4"
"1935","K03795","Up_PDvHC","#aec7e8"
"1936","K03796","Up_PDvHC","#aec7e8"
"1937","K03797","Down_PDvHC","#1f77b4"
"1938","K03798","None","#c7c7c7"
"1939","K03799","None","#c7c7c7"
"1940","K03800","Up_PDvBoth","#98df8a"
"1941","K03801","None","#c7c7c7"
"1942","K03803","None","#c7c7c7"
"1943","K03804","Up_PDvBoth","#98df8a"
"1944","K03805","Up_PDvHC","#aec7e8"
"1945","K03806","Up_PDvHC","#aec7e8"
"1946","K03807","Up_PDvBoth","#98df8a"
