"","Node","group","group_color"
"1","ENZYME_1.1.1.1","None","#c7c7c7"
"2","ENZYME_1.1.1.100","Down_PDvHC","#1f77b4"
"3","ENZYME_1.1.1.103","None","#c7c7c7"
"4","ENZYME_1.1.1.122","None","#c7c7c7"
"5","ENZYME_1.1.1.125","Up_PDvHC","#aec7e8"
"6","ENZYME_1.1.1.127","Up_PDvHC","#aec7e8"
"7","ENZYME_1.1.1.130","Up_PDvHC","#aec7e8"
"8","ENZYME_1.1.1.132","None","#c7c7c7"
"9","ENZYME_1.1.1.133","None","#c7c7c7"
"10","ENZYME_1.1.1.14","Down_PDvHC","#1f77b4"
"11","ENZYME_1.1.1.140","None","#c7c7c7"
"12","ENZYME_1.1.1.157","None","#c7c7c7"
"13","ENZYME_1.1.1.159","None","#c7c7c7"
"14","ENZYME_1.1.1.169","None","#c7c7c7"
"15","ENZYME_1.1.1.17","Up_PDvBoth","#98df8a"
"16","ENZYME_1.1.1.170","Up_PDvHC","#aec7e8"
"17","ENZYME_1.1.1.18","None","#c7c7c7"
"18","ENZYME_1.1.1.188","Up_PDvHC","#aec7e8"
"19","ENZYME_1.1.1.193","None","#c7c7c7"
"20","ENZYME_1.1.1.2","Up_PDvHC","#aec7e8"
"21","ENZYME_1.1.1.202","Up_PDvHC","#aec7e8"
"22","ENZYME_1.1.1.205","None","#c7c7c7"
"23","ENZYME_1.1.1.21","None","#c7c7c7"
"24","ENZYME_1.1.1.22","None","#c7c7c7"
"25","ENZYME_1.1.1.23","None","#c7c7c7"
"26","ENZYME_1.1.1.25","None","#c7c7c7"
"27","ENZYME_1.1.1.251","Up_PDvHC","#aec7e8"
"28","ENZYME_1.1.1.26","None","#c7c7c7"
"29","ENZYME_1.1.1.261","Up_PDvHC","#aec7e8"
"30","ENZYME_1.1.1.262","None","#c7c7c7"
"31","ENZYME_1.1.1.264","Up_PDvHC","#aec7e8"
"32","ENZYME_1.1.1.267","None","#c7c7c7"
"33","ENZYME_1.1.1.27","None","#c7c7c7"
"34","ENZYME_1.1.1.271","None","#c7c7c7"
"35","ENZYME_1.1.1.272","None","#c7c7c7"
"36","ENZYME_1.1.1.274","Up_PDvBoth","#98df8a"
"37","ENZYME_1.1.1.276","None","#c7c7c7"
"38","ENZYME_1.1.1.28","None","#c7c7c7"
"39","ENZYME_1.1.1.282","Up_PDvHC","#aec7e8"
"40","ENZYME_1.1.1.284","None","#c7c7c7"
"41","ENZYME_1.1.1.29","None","#c7c7c7"
"42","ENZYME_1.1.1.290","None","#c7c7c7"
"43","ENZYME_1.1.1.298","Up_PDvHC","#aec7e8"
"44","ENZYME_1.1.1.3","None","#c7c7c7"
"45","ENZYME_1.1.1.304","None","#c7c7c7"
"46","ENZYME_1.1.1.31","Up_PDvHC","#aec7e8"
"47","ENZYME_1.1.1.34","None","#c7c7c7"
"48","ENZYME_1.1.1.346","Up_PDvHC","#aec7e8"
"49","ENZYME_1.1.1.35","None","#c7c7c7"
"50","ENZYME_1.1.1.350","None","#c7c7c7"
"51","ENZYME_1.1.1.36","None","#c7c7c7"
"52","ENZYME_1.1.1.369","None","#c7c7c7"
"53","ENZYME_1.1.1.37","None","#c7c7c7"
"54","ENZYME_1.1.1.373","Up_PDvHC","#aec7e8"
"55","ENZYME_1.1.1.38","None","#c7c7c7"
"56","ENZYME_1.1.1.381","Up_PDvHC","#aec7e8"
"57","ENZYME_1.1.1.40","Down_PDvHC","#1f77b4"
"58","ENZYME_1.1.1.41","None","#c7c7c7"
"59","ENZYME_1.1.1.42","None","#c7c7c7"
"60","ENZYME_1.1.1.44","None","#c7c7c7"
"61","ENZYME_1.1.1.46","Up_PDvHC","#aec7e8"
"62","ENZYME_1.1.1.47","Up_PDvPC","#ffbb78"
"63","ENZYME_1.1.1.49","None","#c7c7c7"
"64","ENZYME_1.1.1.57","None","#c7c7c7"
"65","ENZYME_1.1.1.58","None","#c7c7c7"
"66","ENZYME_1.1.1.6","Up_PDvPC","#ffbb78"
"67","ENZYME_1.1.1.60","Up_PDvBoth","#98df8a"
"68","ENZYME_1.1.1.61","None","#c7c7c7"
"69","ENZYME_1.1.1.67","Down_PDvHC","#1f77b4"
"70","ENZYME_1.1.1.69","Down_PDvHC","#1f77b4"
"71","ENZYME_1.1.1.77","Down_PDvHC","#1f77b4"
"72","ENZYME_1.1.1.79","Up_PDvHC","#aec7e8"
"73","ENZYME_1.1.1.81","None","#c7c7c7"
"74","ENZYME_1.1.1.83","None","#c7c7c7"
"75","ENZYME_1.1.1.85","None","#c7c7c7"
"76","ENZYME_1.1.1.86","None","#c7c7c7"
"77","ENZYME_1.1.1.88","Up_PDvBoth","#98df8a"
"78","ENZYME_1.1.1.91","Up_PDvHC","#aec7e8"
"79","ENZYME_1.1.1.93","None","#c7c7c7"
"80","ENZYME_1.1.1.94","None","#c7c7c7"
"81","ENZYME_1.1.1.95","None","#c7c7c7"
"82","ENZYME_1.1.2.4","Down_PDvHC","#1f77b4"
"83","ENZYME_1.1.3.15","None","#c7c7c7"
"84","ENZYME_1.1.3.21","Up_PDvHC","#aec7e8"
"85","ENZYME_1.1.5.2","Up_PDvHC","#aec7e8"
"86","ENZYME_1.1.5.3","None","#c7c7c7"
"87","ENZYME_1.1.5.4","Up_PDvHC","#aec7e8"
"88","ENZYME_1.1.5.6","None","#c7c7c7"
"89","ENZYME_1.1.99.1","Up_PDvHC","#aec7e8"
"90","ENZYME_1.1.99.33","None","#c7c7c7"
"91","ENZYME_1.10.3.10","None","#c7c7c7"
"92","ENZYME_1.10.3.14","None","#c7c7c7"
"93","ENZYME_1.11.1.1","None","#c7c7c7"
"94","ENZYME_1.11.1.10","None","#c7c7c7"
"95","ENZYME_1.11.1.15","None","#c7c7c7"
"96","ENZYME_1.11.1.5","Up_PDvHC","#aec7e8"
"97","ENZYME_1.11.1.6","None","#c7c7c7"
"98","ENZYME_1.12.2.1","None","#c7c7c7"
"99","ENZYME_1.12.7.2","None","#c7c7c7"
"100","ENZYME_1.12.98.1","Up_PDvHC","#aec7e8"
"101","ENZYME_1.12.98.2","None","#c7c7c7"
"102","ENZYME_1.12.99.6","Up_PDvHC","#aec7e8"
"103","ENZYME_1.13.11.15","None","#c7c7c7"
"104","ENZYME_1.13.11.16","None","#c7c7c7"
"105","ENZYME_1.13.11.24","Up_PDvHC","#aec7e8"
"106","ENZYME_1.13.11.29","Up_PDvHC","#aec7e8"
"107","ENZYME_1.13.11.3","None","#c7c7c7"
"108","ENZYME_1.13.11.53","None","#c7c7c7"
"109","ENZYME_1.13.11.54","None","#c7c7c7"
"110","ENZYME_1.13.12.16","None","#c7c7c7"
"111","ENZYME_1.14.11.17","Up_PDvHC","#aec7e8"
"112","ENZYME_1.14.11.33","None","#c7c7c7"
"113","ENZYME_1.14.12.17","Up_PDvHC","#aec7e8"
"114","ENZYME_1.14.12.19","None","#c7c7c7"
"115","ENZYME_1.14.13.127","None","#c7c7c7"
"116","ENZYME_1.14.13.39","None","#c7c7c7"
"117","ENZYME_1.14.13.81","None","#c7c7c7"
"118","ENZYME_1.14.14.5","None","#c7c7c7"
"119","ENZYME_1.14.14.9","None","#c7c7c7"
"120","ENZYME_1.14.99.46","None","#c7c7c7"
"121","ENZYME_1.15.1.1","None","#c7c7c7"
"122","ENZYME_1.15.1.2","None","#c7c7c7"
"123","ENZYME_1.16.1.1","None","#c7c7c7"
"124","ENZYME_1.16.1.3","Up_PDvHC","#aec7e8"
"125","ENZYME_1.16.1.9","Up_PDvHC","#aec7e8"
"126","ENZYME_1.16.3.1","None","#c7c7c7"
"127","ENZYME_1.16.3.2","None","#c7c7c7"
"128","ENZYME_1.17.1.2","Down_PDvHC","#1f77b4"
"129","ENZYME_1.17.1.4","None","#c7c7c7"
"130","ENZYME_1.17.1.8","None","#c7c7c7"
"131","ENZYME_1.17.4.1","None","#c7c7c7"
"132","ENZYME_1.17.4.2","None","#c7c7c7"
"133","ENZYME_1.17.7.3","None","#c7c7c7"
"134","ENZYME_1.17.99.5","Up_PDvBoth","#98df8a"
"135","ENZYME_1.17.99.6","Up_PDvHC","#aec7e8"
"136","ENZYME_1.18.1.2","None","#c7c7c7"
"137","ENZYME_1.18.1.3","Up_PDvHC","#aec7e8"
"138","ENZYME_1.18.6.1","None","#c7c7c7"
"139","ENZYME_1.2.1.10","None","#c7c7c7"
"140","ENZYME_1.2.1.11","None","#c7c7c7"
"141","ENZYME_1.2.1.12","None","#c7c7c7"
"142","ENZYME_1.2.1.16","None","#c7c7c7"
"143","ENZYME_1.2.1.19","Up_PDvHC","#aec7e8"
"144","ENZYME_1.2.1.2","Up_PDvHC","#aec7e8"
"145","ENZYME_1.2.1.21","Up_PDvHC","#aec7e8"
"146","ENZYME_1.2.1.22","Up_PDvHC","#aec7e8"
"147","ENZYME_1.2.1.27","Up_PDvHC","#aec7e8"
"148","ENZYME_1.2.1.38","None","#c7c7c7"
"149","ENZYME_1.2.1.39","None","#c7c7c7"
"150","ENZYME_1.2.1.41","None","#c7c7c7"
"151","ENZYME_1.2.1.5","None","#c7c7c7"
"152","ENZYME_1.2.1.50","Up_PDvHC","#aec7e8"
"153","ENZYME_1.2.1.59","None","#c7c7c7"
"154","ENZYME_1.2.1.70","Up_PDvHC","#aec7e8"
"155","ENZYME_1.2.1.71","Up_PDvHC","#aec7e8"
"156","ENZYME_1.2.1.72","Up_PDvHC","#aec7e8"
"157","ENZYME_1.2.1.79","Up_PDvHC","#aec7e8"
"158","ENZYME_1.2.1.8","Up_PDvHC","#aec7e8"
"159","ENZYME_1.2.1.88","None","#c7c7c7"
"160","ENZYME_1.2.2.1","None","#c7c7c7"
"161","ENZYME_1.2.2.2","None","#c7c7c7"
"162","ENZYME_1.2.3.3","Up_PDvPC","#ffbb78"
"163","ENZYME_1.2.4.1","None","#c7c7c7"
"164","ENZYME_1.2.4.2","Up_PDvHC","#aec7e8"
"165","ENZYME_1.2.4.4","Down_PDvPC","#ff7f0e"
"166","ENZYME_1.2.5.1","Up_PDvBoth","#98df8a"
"167","ENZYME_1.2.7.1","None","#c7c7c7"
"168","ENZYME_1.2.7.3","None","#c7c7c7"
"169","ENZYME_1.2.7.5","Up_PDvPC","#ffbb78"
"170","ENZYME_1.2.7.7","None","#c7c7c7"
"171","ENZYME_1.2.7.8","Down_PDvHC","#1f77b4"
"172","ENZYME_1.2.99.2","None","#c7c7c7"
"173","ENZYME_1.2.99.3","None","#c7c7c7"
"174","ENZYME_1.2.99.5","Up_PDvHC","#aec7e8"
"175","ENZYME_1.2.99.7","None","#c7c7c7"
"176","ENZYME_1.20.1.1","None","#c7c7c7"
"177","ENZYME_1.20.4.1","None","#c7c7c7"
"178","ENZYME_1.21.4.1","None","#c7c7c7"
"179","ENZYME_1.21.4.2","None","#c7c7c7"
"180","ENZYME_1.21.4.3","None","#c7c7c7"
"181","ENZYME_1.21.4.4","None","#c7c7c7"
"182","ENZYME_1.21.98.1","None","#c7c7c7"
"183","ENZYME_1.3.1.1","Up_PDvHC","#aec7e8"
"184","ENZYME_1.3.1.12","None","#c7c7c7"
"185","ENZYME_1.3.1.14","None","#c7c7c7"
"186","ENZYME_1.3.1.2","Up_PDvHC","#aec7e8"
"187","ENZYME_1.3.1.20","Down_PDvHC","#1f77b4"
"188","ENZYME_1.3.1.28","None","#c7c7c7"
"189","ENZYME_1.3.1.34","Up_PDvHC","#aec7e8"
"190","ENZYME_1.3.1.43","None","#c7c7c7"
"191","ENZYME_1.3.1.44","Down_PDvHC","#1f77b4"
"192","ENZYME_1.3.1.54","None","#c7c7c7"
"193","ENZYME_1.3.1.74","None","#c7c7c7"
"194","ENZYME_1.3.1.76","None","#c7c7c7"
"195","ENZYME_1.3.1.84","Up_PDvHC","#aec7e8"
"196","ENZYME_1.3.1.9","Down_PDvHC","#1f77b4"
"197","ENZYME_1.3.1.91","Up_PDvHC","#aec7e8"
"198","ENZYME_1.3.1.98","None","#c7c7c7"
"199","ENZYME_1.3.1.n3","Up_PDvHC","#aec7e8"
"200","ENZYME_1.3.3.1","Down_PDvHC","#1f77b4"
"201","ENZYME_1.3.3.3","Up_PDvHC","#aec7e8"
"202","ENZYME_1.3.3.4","None","#c7c7c7"
"203","ENZYME_1.3.5.1","None","#c7c7c7"
"204","ENZYME_1.3.5.2","Up_PDvHC","#aec7e8"
"205","ENZYME_1.3.5.3","Up_PDvHC","#aec7e8"
"206","ENZYME_1.3.5.4","None","#c7c7c7"
"207","ENZYME_1.3.7.11","Up_PDvHC","#aec7e8"
"208","ENZYME_1.3.8.1","None","#c7c7c7"
"209","ENZYME_1.3.98.1","Up_PDvBoth","#98df8a"
"210","ENZYME_1.3.99.1","None","#c7c7c7"
"211","ENZYME_1.3.99.2","None","#c7c7c7"
"212","ENZYME_1.3.99.22","None","#c7c7c7"
"213","ENZYME_1.3.99.5","Down_PDvHC","#1f77b4"
"214","ENZYME_1.4.1.1","Down_PDvHC","#1f77b4"
"215","ENZYME_1.4.1.13","None","#c7c7c7"
"216","ENZYME_1.4.1.14","None","#c7c7c7"
"217","ENZYME_1.4.1.16","None","#c7c7c7"
"218","ENZYME_1.4.1.2","None","#c7c7c7"
"219","ENZYME_1.4.1.21","None","#c7c7c7"
"220","ENZYME_1.4.1.24","Up_PDvHC","#aec7e8"
"221","ENZYME_1.4.1.3","Down_PDvHC","#1f77b4"
"222","ENZYME_1.4.1.4","Up_PDvHC","#aec7e8"
"223","ENZYME_1.4.3.1","None","#c7c7c7"
"224","ENZYME_1.4.3.16","None","#c7c7c7"
"225","ENZYME_1.4.3.5","None","#c7c7c7"
"226","ENZYME_1.4.4.2","Up_PDvHC","#aec7e8"
"227","ENZYME_1.4.7.1","None","#c7c7c7"
"228","ENZYME_1.4.99.1","None","#c7c7c7"
"229","ENZYME_1.5.1.2","None","#c7c7c7"
"230","ENZYME_1.5.1.20","None","#c7c7c7"
"231","ENZYME_1.5.1.3","Down_PDvHC","#1f77b4"
"232","ENZYME_1.5.1.34","Up_PDvHC","#aec7e8"
"233","ENZYME_1.5.1.36","Up_PDvHC","#aec7e8"
"234","ENZYME_1.5.1.38","Up_PDvHC","#aec7e8"
"235","ENZYME_1.5.1.41","Up_PDvHC","#aec7e8"
"236","ENZYME_1.5.1.42","None","#c7c7c7"
"237","ENZYME_1.5.1.5","Up_PDvHC","#aec7e8"
"238","ENZYME_1.5.1.7","Down_PDvPC","#ff7f0e"
"239","ENZYME_1.5.3.1","Down_PDvHC","#1f77b4"
"240","ENZYME_1.5.5.1","None","#c7c7c7"
"241","ENZYME_1.5.98.1","None","#c7c7c7"
"242","ENZYME_1.5.98.2","Up_PDvHC","#aec7e8"
"243","ENZYME_1.6.1.1","Up_PDvHC","#aec7e8"
"244","ENZYME_1.6.1.2","Up_PDvHC","#aec7e8"
"245","ENZYME_1.6.5.11","None","#c7c7c7"
"246","ENZYME_1.6.5.2","Up_PDvHC","#aec7e8"
"247","ENZYME_1.6.5.3","None","#c7c7c7"
"248","ENZYME_1.6.5.5","None","#c7c7c7"
"249","ENZYME_1.6.5.8","Down_PDvHC","#1f77b4"
"250","ENZYME_1.6.99.3","None","#c7c7c7"
"251","ENZYME_1.6.99.5","Up_PDvHC","#aec7e8"
"252","ENZYME_1.7.1.13","None","#c7c7c7"
"253","ENZYME_1.7.1.15","Up_PDvHC","#aec7e8"
"254","ENZYME_1.7.1.7","None","#c7c7c7"
"255","ENZYME_1.7.2.2","None","#c7c7c7"
"256","ENZYME_1.7.2.3","None","#c7c7c7"
"257","ENZYME_1.7.7.1","None","#c7c7c7"
"258","ENZYME_1.7.99.1","None","#c7c7c7"
"259","ENZYME_1.7.99.4","Up_PDvHC","#aec7e8"
"260","ENZYME_1.8.1.14","None","#c7c7c7"
"261","ENZYME_1.8.1.2","Up_PDvHC","#aec7e8"
"262","ENZYME_1.8.1.4","None","#c7c7c7"
"263","ENZYME_1.8.1.7","Up_PDvBoth","#98df8a"
"264","ENZYME_1.8.1.8","None","#c7c7c7"
"265","ENZYME_1.8.1.9","None","#c7c7c7"
"266","ENZYME_1.8.4.11","Up_PDvHC","#aec7e8"
"267","ENZYME_1.8.4.12","None","#c7c7c7"
"268","ENZYME_1.8.4.14","Up_PDvHC","#aec7e8"
"269","ENZYME_1.8.4.2","Down_PDvHC","#1f77b4"
"270","ENZYME_1.8.4.8","Up_PDvHC","#aec7e8"
"271","ENZYME_1.8.5.3","None","#c7c7c7"
"272","ENZYME_1.8.98.1","None","#c7c7c7"
"273","ENZYME_1.8.99.2","None","#c7c7c7"
"274","ENZYME_1.8.99.3","None","#c7c7c7"
"275","ENZYME_1.97.1.4","None","#c7c7c7"
"276","ENZYME_2.1.1.10","Up_PDvBoth","#98df8a"
"277","ENZYME_2.1.1.104","None","#c7c7c7"
"278","ENZYME_2.1.1.107","None","#c7c7c7"
"279","ENZYME_2.1.1.113","None","#c7c7c7"
"280","ENZYME_2.1.1.13","None","#c7c7c7"
"281","ENZYME_2.1.1.130","Up_PDvHC","#aec7e8"
"282","ENZYME_2.1.1.131","None","#c7c7c7"
"283","ENZYME_2.1.1.132","None","#c7c7c7"
"284","ENZYME_2.1.1.133","None","#c7c7c7"
"285","ENZYME_2.1.1.14","Up_PDvHC","#aec7e8"
"286","ENZYME_2.1.1.144","Up_PDvBoth","#98df8a"
"287","ENZYME_2.1.1.148","None","#c7c7c7"
"288","ENZYME_2.1.1.151","Up_PDvBoth","#98df8a"
"289","ENZYME_2.1.1.163","None","#c7c7c7"
"290","ENZYME_2.1.1.166","None","#c7c7c7"
"291","ENZYME_2.1.1.170","None","#c7c7c7"
"292","ENZYME_2.1.1.171","None","#c7c7c7"
"293","ENZYME_2.1.1.172","None","#c7c7c7"
"294","ENZYME_2.1.1.174","Up_PDvHC","#aec7e8"
"295","ENZYME_2.1.1.176","None","#c7c7c7"
"296","ENZYME_2.1.1.177","None","#c7c7c7"
"297","ENZYME_2.1.1.178","Up_PDvHC","#aec7e8"
"298","ENZYME_2.1.1.181","None","#c7c7c7"
"299","ENZYME_2.1.1.182","None","#c7c7c7"
"300","ENZYME_2.1.1.184","None","#c7c7c7"
"301","ENZYME_2.1.1.185","None","#c7c7c7"
"302","ENZYME_2.1.1.186","Up_PDvHC","#aec7e8"
"303","ENZYME_2.1.1.187","Up_PDvBoth","#98df8a"
"304","ENZYME_2.1.1.188","Up_PDvBoth","#98df8a"
"305","ENZYME_2.1.1.189","None","#c7c7c7"
"306","ENZYME_2.1.1.190","None","#c7c7c7"
"307","ENZYME_2.1.1.191","None","#c7c7c7"
"308","ENZYME_2.1.1.192","None","#c7c7c7"
"309","ENZYME_2.1.1.193","None","#c7c7c7"
